file,molecule,position,mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_0,0,True,True,True,True,True,False,False,False,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_10,1,True,True,True,True,True,False,False,False,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_11,2,True,True,True,True,True,False,False,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_15,5,True,True,True,True,True,False,False,False,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_2,6,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_3,7,True,True,True,True,True,False,False,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_4,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_5,9,True,True,True,True,True,False,False,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_6,10,True,True,True,True,True,False,False,False,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_7,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_005_3lug_c5p_gen.sdf,0_0_8,12,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_13,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_14,6,True,True,True,True,True,True,True,True,True,False,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_3,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_4,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_6,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_7,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_8,14,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_011_6tx9_hyn_gen.sdf,0_0_9,15,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_13,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_14,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_3,9,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_4,10,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_6,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_7,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_8,14,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_010_4hgh_syn_gen.sdf,0_0_9,15,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_12,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_13,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_14,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_15,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_3,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_4,7,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_5,8,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_018_7k4q_6nt_gen.sdf,0_0_9,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_14,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_15,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_2,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_3,8,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_4,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_5,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_6,11,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_7,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_8,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_023_2oq5_ben_gen.sdf,0_0_9,14,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_13,5,True,True,True,True,True,True,True,True,True,False,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_14,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_3,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_4,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_6,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_7,13,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_8,14,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_002_4d97_dsn_gen.sdf,0_0_9,15,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_020_5x2z_3lm_gen.sdf,0_0_11,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_020_5x2z_3lm_gen.sdf,0_0_13,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_020_5x2z_3lm_gen.sdf,0_0_14,2,True,True,True,True,True,True,True,False,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_020_5x2z_3lm_gen.sdf,0_0_3,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_020_5x2z_3lm_gen.sdf,0_0_8,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_13,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_14,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_15,7,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_3,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_4,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_7,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_014_5wxu_flc_gen.sdf,0_0_9,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_11,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_13,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_14,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_15,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_2,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_3,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_5,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_6,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_7,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_006_4ygf_azm_gen.sdf,0_0_9,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_13,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_14,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_2,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_3,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_4,5,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_5,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_6,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_7,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_008_7a12_qvk_gen.sdf,0_0_9,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_0,0,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_15,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_5,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_025_2p2a_mp9_gen.sdf,0_0_9,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_11,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_12,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_15,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_4,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_5,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_001_3elh_dud_gen.sdf,0_0_9,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_12,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_13,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_14,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_15,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_6,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_9,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_13,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_14,3,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_15,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_3,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_4,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_5,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_14,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_5,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_7,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_8,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_13,5,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_14,6,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_3,9,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_4,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_6,12,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_7,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_8,14,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_9,15,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
